org.apache.lucene.luke.app.desktop.exjobb.CommonCrawlBenchmarker$1.handleRecord,68.9593
org.apache.lucene.codecs.lucene90.blocktree.SegmentTermsEnumFrame.loadNextFloorBlock,215.5794
org.apache.lucene.codecs.lucene101.PForUtil.encode,1013.8747
java.lang.StringUTF16.compress,23.2556
java.text.NumberFormat.getInstance,1.0715
org.apache.lucene.index.FreqProxTermsWriterPerField.createPostingsArray,2.5989
org.apache.lucene.codecs.lucene90.blocktree.Lucene90BlockTreeTermsWriter$TermsWriter.write,5290.0891
org.apache.lucene.codecs.perfield.PerFieldPostingsFormat$FieldsReader.<init>,0.3230
org.apache.lucene.util.MSBRadixSorter.radixSort,5.3720
org.apache.lucene.codecs.lucene90.compressing.Lucene90CompressingStoredFieldsReader.serializedDocument,7.3403
org.apache.lucene.util.BytesRefHash.compact,1381.2749
org.apache.lucene.util.TimSorter.reset,0.8997
org.apache.lucene.index.BufferedUpdates.ramBytesUsed,1.3604
sun.nio.ch.IOUtil.acquireScope,0.8997
org.apache.lucene.util.TimSorter.sort,145.5349
org.apache.lucene.store.DataOutput.writeBytes,0.0000
org.apache.lucene.util.Sorter.insertionSort,9937.6611
java.util.TreeSet.isEmpty,63.0221
org.apache.lucene.store.MemorySegmentIndexInputProvider.lambda$getSharedArena$2,2.0520
org.apache.lucene.index.SegmentInfos.applyMergeChanges,0.0000
org.apache.lucene.index.FieldInfos.<init>,2.5021
java.io.BufferedReader.implClose,1.4259
org.apache.lucene.analysis.standard.StandardTokenizerImpl.getText,2.2233
org.apache.lucene.util.compress.LZ4$HighCompressionHashTable.get,4077.0573
java.nio.channels.spi.AbstractInterruptibleChannel.begin,1.7234
java.lang.invoke.Invokers$Holder.linkToTargetMethod,0.8758
org.apache.lucene.store.ByteBuffersDataOutput.toWriteableBufferList,7.5414
org.apache.lucene.store.MemorySegmentIndexInputProvider.openInput,2.6102
jdk.internal.foreign.MemorySessionImpl$ResourceList.cleanup,1.1731
org.apache.lucene.util.packed.Packed64.set,9.9068
java.util.concurrent.ConcurrentHashMap.remove,1.0353
org.apache.lucene.codecs.lucene101.CustomLucene101PostingsReader$BlockPostingsEnum.nextPosition,2634.8838
org.apache.lucene.codecs.lucene101.CustomLucene101PostingsWriter.encodeTerm,1333.8859
java.util.TreeSet.iterator,1457.3771
org.apache.lucene.util.fst.FSTCompiler.reverseScratchBytes,222.2746
org.apache.lucene.codecs.lucene90.blocktree.Lucene90BlockTreeTermsWriter$TermsWriter.writeBlocks,36.8482
java.util.AbstractList.clear,64.8254
java.util.AbstractCollection.addAll,8.5985
org.apache.lucene.codecs.lucene101.CustomLucene101PostingsWriter.writeImpacts,93.1857
org.apache.lucene.analysis.FilteringTokenFilter.incrementToken,2658.0387
java.util.Arrays.fill,20.6649
org.apache.lucene.index.DocIDMerger$SequentialDocIDMerger.next,549.0256
org.apache.lucene.codecs.lucene101.CustomLucene101PostingsWriter.startTerm,1226.0502
org.apache.lucene.util.compress.LZ4.decompress,568.9864
org.apache.lucene.analysis.tokenattributes.CharTermAttributeImpl.getBytesRef,5656.0774
org.apache.lucene.util.TimSorter.nextRun,1540.3207
java.util.HashSet.add,1.4111
java.util.Collections$SetFromMap.isEmpty,1.3423
java.util.StringJoiner.<init>,1.2523
org.apache.lucene.store.NativeFSLockFactory$NativeFSLock.ensureValid,1.0942
java.lang.Object.notifyAll,0.0001
org.apache.lucene.index.MappedMultiFields$MappedMultiTermsEnum.postings,799.4986
java.util.HashMap.removeNode,1.1886
org.apache.lucene.analysis.TokenFilter.close,30.6230
org.apache.lucene.store.FSDirectory$FSIndexOutput$1.write,12.7124
org.apache.lucene.util.BytesRefHash$1$1.reorder,4177.1081
org.apache.lucene.store.BufferedChecksum.flush,7.4851
org.apache.lucene.index.TermsHashPerField.writeVInt,15797.6138
org.apache.lucene.codecs.lucene90.Lucene90NormsProducer.getNorms,6.8867
org.apache.lucene.index.IndexingChain$IntBlockAllocator.getIntBlock,12.8066
sun.nio.ch.UnixFileDispatcherImpl.unmap0,236.0083
sun.nio.fs.AbstractFileSystemProvider.delete,1.0441
org.apache.lucene.codecs.lucene101.ForUtil.decode15,4.0120
org.apache.lucene.codecs.lucene101.ForUtil.decode16,205.2616
org.apache.lucene.codecs.lucene101.ForUtil.decode13,8.8239
java.nio.ByteBuffer.limit,2.2233
org.apache.lucene.codecs.lucene101.ForUtil.decode14,6.0975
org.apache.lucene.codecs.lucene101.ForUtil.decode11,6.1252
org.apache.lucene.util.Sorter.reverse,254.0311
org.apache.lucene.codecs.lucene101.ForUtil.decode10,0.9004
org.apache.lucene.util.SmallFloat.longToInt4,1.3753
jdk.internal.classfile.impl.DirectMethodBuilder.withCode,2.2233
java.nio.ByteBuffer.position,3.7001
java.lang.Character.codePointAt,4.4466
org.apache.lucene.util.fst.FST.readFirstArcInfo,7.0896
java.lang.ThreadLocal$ThreadLocalMap.getEntryAfterMiss,0.4375
org.apache.lucene.util.compress.LZ4$HighCompressionHashTable.<init>,28.1835
java.lang.ref.Reference.processPendingReferences,0.0002
java.util.Map.ofEntries,2.0426
org.apache.lucene.index.FreqProxFields$FreqProxDocsEnum.reset,26.4847
java.lang.Throwable.fillInStackTrace,9.8667
org.apache.lucene.util.compress.LZ4.compress,8.5305
org.apache.lucene.util.fst.FSTCompiler.freezeTail,222.8031
org.apache.lucene.store.ByteBuffersDataOutput.writeBytes,10003.3248
java.lang.ref.Reference.clear0,10.3289
org.apache.lucene.index.ReaderPool.get,0.7787
java.lang.ClassLoader.defineClass0,2.2233
