org.apache.lucene.search.TopScoreDocCollector$1.collect,31.3638
org.apache.lucene.internal.vectorization.PostingDecodingUtil.splitInts,29.5337
java.util.concurrent.ConcurrentHashMap.get,2.1236
org.apache.lucene.search.IndexSearcher.search,1.5656
org.apache.lucene.search.MaxScoreBulkScorer.partitionScorers,3.9360
jdk.internal.misc.ScopedMemoryAccess.closeScope0,0.0000
org.apache.lucene.search.BooleanWeight.scorerSupplier,7.9841
sun.invoke.util.Wrapper.basicTypeChar,2.1236
org.apache.lucene.util.fst.FST.findTargetArc,8.2528
org.apache.lucene.luke.app.desktop.exjobb.CommonCrawlBenchmarker.BenchmarkSearching,2.6552
org.apache.lucene.codecs.lucene101.PForUtil.decode,8.6199
java.util.stream.AbstractPipeline.onClose,2.1236
java.util.TreeMap$PrivateEntryIterator.hasNext,2.1236
jdk.incubator.vector.FloatVector.<clinit>,2.1236
org.apache.lucene.search.MaxScoreBulkScorer.scoreInnerWindowMultipleEssentialClauses,115.1613
org.apache.lucene.codecs.lucene90.blocktree.FieldReader.readMSBVLong,6.5754
org.apache.lucene.store.DataInput.readVInt,68.0578
java.lang.StringLatin1.inflate,2.1236
org.apache.lucene.search.MaxScoreBulkScorer.scoreInnerWindowSingleEssentialClause,4.0960
org.apache.lucene.codecs.lucene90.blocktree.SegmentTermsEnumFrame.loadBlock,28.5906
org.apache.lucene.search.MaxScoreBulkScorer.scoreInnerWindow,3.6448
org.apache.lucene.codecs.lucene90.blocktree.SegmentTermsEnum.lambda$prepareSeekExact$1,28.6658
org.apache.lucene.codecs.lucene90.blocktree.SegmentTermsEnum.lambda$prepareSeekExact$2,10.5404
org.apache.lucene.search.DisiPriorityQueue.upHeap,1.3210
java.util.EnumMap$Values.iterator,2.1236
org.apache.lucene.search.TermQuery$TermWeight$2.getTermsEnum,3.9705
java.lang.Thread.dumpThreads,120.5905
jdk.internal.misc.Unsafe.allocateInstance,2.1236
org.apache.lucene.util.CollectionUtil.timSort,1.3734
java.io.FileOutputStream.writeBytes,0.0000
jdk.internal.misc.Unsafe.copyMemory0,2.1236
java.lang.invoke.MethodHandleNatives.resolve,2.1236
jdk.internal.misc.ScopedMemoryAccess.copyMemoryInternal,3.1313
org.apache.lucene.util.fst.BitTableUtil.countBitsUpTo,1.2815
org.apache.lucene.queryparser.charstream.FastCharStream.refill,2.1236
java.util.stream.AbstractPipeline.evaluateToArrayNode,1.2121
org.apache.lucene.util.fst.FST.readArcByDirectAddressing,1.3734
org.apache.lucene.util.compress.LowercaseAsciiCompression.decompress,25.6971
org.apache.lucene.search.MaxScoreCache.ensureCacheSize,2.7226
org.apache.lucene.internal.vectorization.MemorySegmentPostingDecodingUtil.shift,185.3135
org.apache.lucene.codecs.lucene101.CustomLucene101PostingsReader$BlockPostingsEnum.advance,35.7481
org.apache.lucene.util.MathUtil.sumRelativeErrorBound,2.1236
org.apache.lucene.search.BooleanQuery.visit,1.3726
org.apache.lucene.search.PhraseScorer.<init>,1.2150
jdk.internal.misc.ScopedMemoryAccess.loadFromMemorySegmentScopedInternal,2.1236
org.apache.lucene.search.TopScoreDocCollector$1.updateMinCompetitiveScore,5.2170
org.apache.lucene.search.MaxScoreBulkScorer.<init>,26.0821
