org.apache.lucene.search.IndexSearcher.search,0.9778
org.apache.lucene.search.TopScoreDocCollector.topDocsSize,0.3402
org.apache.lucene.search.MaxScoreBulkScorer.partitionScorers,38.1905
java.lang.Integer.getChars,0.0000
org.apache.lucene.queryparser.charstream.FastCharStream.GetImage,1.4924
java.lang.invoke.LambdaForm$DMH/0x000076b2c400a800.invokeStatic,1.4924
jdk.incubator.vector.LongVector.<clinit>,1.4924
org.apache.lucene.util.fst.FST.findTargetArc,24.8841
org.apache.lucene.luke.app.desktop.exjobb.CommonCrawlBenchmarker.createQueries,1.4924
org.apache.lucene.codecs.lucene101.PForUtil.decode,18.4553
java.lang.StringLatin1.compareTo,1.4924
org.apache.lucene.codecs.lucene90.blocktree.SegmentTermsEnumFrame.loadBlock,38.0735
org.apache.lucene.util.fst.Outputs.skipFinalOutput,3.5765
java.lang.AbstractStringBuilder.append,2.9848
org.apache.lucene.codecs.lucene90.blocktree.CompressionAlgorithm$2.read,0.6900
java.lang.String.indexOf,1.4924
org.apache.lucene.search.MaxScoreCache.ensureCacheSize,0.9428
org.apache.lucene.internal.vectorization.MemorySegmentPostingDecodingUtil.shift,747.1234
org.apache.lucene.search.BooleanQuery.visit,1.0528
org.apache.lucene.search.IndexSearcher.rewrite,0.3449
org.apache.lucene.codecs.lucene101.CustomLucene101PostingsReader.sumOverRange,3.7286
org.apache.lucene.store.MemorySegmentIndexInput.prefetch,5.0389
java.lang.Object.clone,4.8656
java.util.ImmutableCollections$SubList.size,1.4924
org.apache.lucene.search.ConjunctionDISI.docID,0.4253
org.apache.lucene.search.BooleanWeight.<init>,0.3667
org.apache.lucene.search.MaxScoreCache.getMaxScoreForLevelZero,0.3497
java.util.stream.Nodes$ArrayNode.<init>,0.5338
java.util.stream.Sink$ChainedReference.end,0.7164
jdk.internal.foreign.abi.DowncallStub/0x000076b2c4091800.invoke,0.9692
java.util.zip.ZipFile$Source.getEntryPos,1.4924
java.util.zip.CRC32.updateBytes,1.4924
org.apache.lucene.codecs.exjobb.integercompression.LuceneDefaultCompressor.decode,67.8255
java.util.Arrays.fill,3.4272
org.apache.lucene.search.MaxScoreBulkScorer.scoreNonEssentialClauses,172.8820
org.apache.lucene.search.TermQuery$TermWeight$2.cost,3.1654
org.apache.lucene.store.BufferedChecksumIndexInput.readByte,1.4924
java.lang.reflect.Array.newArray,0.4218
org.apache.lucene.codecs.lucene101.CustomLucene101PostingsReader$MutableImpactList.<init>,63.7252
