org.apache.lucene.search.IndexSearcher.search,1.7900
java.util.stream.StreamOpFlag.fromCharacteristics,0.3308
java.util.Collections.unmodifiableList,0.5175
java.lang.invoke.ClassSpecializer$SpeciesData.factory,1.5950
org.apache.lucene.codecs.exjobb.integercompression.Simple8bCompressor.decode,1609.8281
org.apache.lucene.search.MaxScoreBulkScorer.partitionScorers,25.2853
jdk.incubator.vector.LongVector.<clinit>,1.5950
org.apache.lucene.codecs.lucene101.CustomLucene101PostingsReader$BlockPostingsEnum.nextDoc,0.9705
org.apache.lucene.util.fst.FST.findTargetArc,13.4948
org.apache.lucene.luke.app.desktop.exjobb.CommonCrawlBenchmarker.BenchmarkSearching,0.9658
org.apache.lucene.codecs.lucene101.PForUtil.decode,39.3115
jdk.internal.misc.ScopedMemoryAccess.getLongUnalignedInternal,1.5950
org.apache.lucene.search.ReqOptSumScorer$1.nextDoc,0.6179
org.apache.lucene.search.BooleanQuery.toString,0.0000
org.apache.lucene.queryparser.charstream.FastCharStream.BeginToken,3.1899
org.apache.lucene.codecs.lucene90.blocktree.SegmentTermsEnumFrame.loadBlock,48.5554
org.apache.lucene.search.MaxScoreBulkScorer.scoreInnerWindow,3.7836
org.apache.lucene.util.fst.Outputs.skipFinalOutput,0.7230
org.apache.lucene.search.Explanation.match,1.3184
java.nio.channels.spi.AbstractInterruptibleChannel.end,1.5950
org.apache.lucene.codecs.lucene90.blocktree.CompressionAlgorithm$2.read,2.2176
java.lang.String.indexOf,3.1899
org.apache.lucene.search.MaxScoreCache.ensureCacheSize,6.5737
org.apache.lucene.internal.vectorization.MemorySegmentPostingDecodingUtil.shift,96.2943
java.util.stream.LongPipeline.reduce,0.8328
org.apache.lucene.search.similarities.BM25Similarity.scorer,0.3888
org.apache.lucene.codecs.lucene101.CustomLucene101PostingsReader.sumOverRange,2.6008
org.apache.lucene.store.MemorySegmentIndexInput.prefetch,6.3839
java.nio.channels.spi.AbstractInterruptibleChannel.begin,1.5950
org.apache.lucene.search.ConjunctionDISI.docID,0.4903
org.apache.lucene.search.MaxScoreCache.getMaxScoreForLevelZero,1.4422
org.apache.lucene.codecs.lucene101.CustomLucene101PostingsReader$BlockPostingsEnum.nextPosition,2.6496
java.util.zip.ZipFile$Source.getEntryPos,1.5950
java.util.Arrays.fill,3.0926
org.apache.lucene.util.fst.FST$BytesReader.<init>,1.5950
org.apache.lucene.util.compress.LZ4.decompress,2.8333
org.apache.lucene.search.MaxScoreBulkScorer.scoreNonEssentialClauses,159.4438
org.apache.lucene.search.TermQuery$TermWeight$2.cost,3.9092
org.apache.lucene.store.BufferedChecksumIndexInput.readByte,1.5950
org.apache.lucene.codecs.lucene101.CustomLucene101PostingsReader$MutableImpactList.<init>,65.7198
java.io.BufferedOutputStream.implFlush,0.0000
java.lang.String.substring,1.5950
java.lang.invoke.DirectMethodHandle$Holder.invokeStatic,3.1899
org.apache.lucene.search.MultiTermQuery.<clinit>,1.5950
org.apache.lucene.util.fst.ReverseRandomAccessReader.readBytes,33.7432
org.apache.lucene.queryparser.classic.QueryParser.jj_3R_MultiTerm_391_5_7,1.5950
org.apache.lucene.codecs.CodecUtil.readBEInt,14.3546
org.apache.lucene.index.IndexWriter$1.deleteUnusedFiles,1.5950
org.apache.lucene.util.PriorityQueue.<init>,1.3241
java.lang.invoke.MethodHandleImpl.createFunction,1.5950
org.apache.lucene.codecs.lucene101.CustomLucene101PostingsReader$BlockPostingsEnum.refillLastPositionBlock,1.6515
org.apache.lucene.store.MemorySegmentIndexInput.readGroupVInt,126.3655
org.apache.lucene.util.QueryBuilder.createFieldQuery,1.5950
org.apache.lucene.codecs.lucene90.blocktree.SegmentTermsEnum.impacts,1.0674
java.lang.ref.Reference.waitForReferencePendingList,0.0805
org.apache.lucene.internal.vectorization.MemorySegmentPostingDecodingUtil.splitInts,3.4361
org.apache.lucene.queryparser.classic.QueryParser.jj_2_2,1.5950
org.apache.lucene.search.MaxScoreBulkScorer.score,6.6471
org.apache.lucene.codecs.lucene101.CustomLucene101PostingsReader$BlockPostingsEnum.refillDocs,0.6179
sun.nio.ch.UnixFileDispatcherImpl.unmap0,0.0000
jdk.internal.classfile.impl.SplitConstantPool.internalAdd,1.5950
java.nio.ByteBuffer.limit,0.0000
sun.nio.fs.UnixPath.initOffsets,1.5950
java.util.ResourceBundle$CacheKey.hashCode,1.5950
org.apache.lucene.search.Weight$DefaultBulkScorer.scoreAll,6.2401
org.apache.lucene.codecs.lucene90.blocktree.SegmentTermsEnumFrame.scanToTerm,0.9658
org.apache.lucene.index.Terms.getTerms,4.1328
java.util.HashMap.getOrDefault,1.5950
sun.nio.cs.UTF_8$Decoder.<init>,0.0000
org.apache.lucene.search.MaxScoreCache.computeMaxScore,2.5845
java.nio.MappedMemoryUtils.isLoaded0,213.8991
java.util.concurrent.FutureTask.get,0.8316
java.lang.StringConcatHelper.stringOf,1.5950
java.lang.ClassLoader.defineClass0,3.1899
java.lang.ClassLoader.defineClass1,7.9748
jdk.internal.foreign.abi.BindingSpecializer.specializeHelper,1.5950
java.util.ArrayList.<init>,0.3364
org.apache.lucene.util.fst.FST.readNextRealArc,1.4419
org.apache.lucene.search.ExactPhraseMatcher.<init>,0.4929
java.util.TimSort.binarySort,10.5681
org.apache.lucene.codecs.lucene90.blocktree.SegmentTermsEnum.prepareSeekExact,5.5756
org.apache.lucene.codecs.lucene90.blocktree.SegmentTermsEnum.docFreq,0.9705
java.util.stream.ReduceOps$ReduceOp.evaluateSequential,8.3620
org.apache.lucene.codecs.lucene101.CustomLucene101PostingsReader$BlockPostingsEnum.<init>,0.8990
java.util.TimSort.reverseRange,0.8710
org.apache.lucene.search.MaxScoreAccumulator.getRaw,0.4066
org.apache.lucene.codecs.lucene90.blocktree.SegmentTermsEnum.pushFrame,13.6672
java.io.BufferedReader.implReadLine,1.5950
org.apache.lucene.util.fst.BitTableUtil.readUpTo8Bytes,8.8892
java.util.Collections$UnmodifiableCollection$1.next,0.8531
java.lang.invoke.DirectMethodHandle.shouldBeInitialized,1.5950
java.util.HashMap$ValueSpliterator.forEachRemaining,1.5950
org.apache.lucene.codecs.exjobb.integercompression.Simple8bCompressor.skip,430.7332
org.apache.lucene.codecs.lucene101.CustomLucene101PostingsReader$BlockPostingsEnum.doAdvanceShallow,2.3522
org.apache.lucene.codecs.lucene90.blocktree.CompressionAlgorithm$1.read,1.4390
java.lang.invoke.InvokerBytecodeGenerator.emitReturnInsn,1.5950
jdk.internal.misc.ScopedMemoryAccess.getShortUnalignedInternal,1.5950
java.lang.ClassLoader.findBootstrapClass,1.5950
org.apache.lucene.codecs.lucene101.ForUtil.expand16,1.4383
java.util.stream.AbstractPipeline.wrapSink,2.6515
org.apache.lucene.search.PhraseQuery$1.getPhraseMatcher,0.3909
org.apache.lucene.search.TopScoreDocCollector$1.collect,49.6837
org.apache.lucene.internal.vectorization.PostingDecodingUtil.splitInts,184.6491
